match_id,timestamp_min,kills_diff,deaths_diff,assists_diff,gold_diff,cs_diff,level_diff,towers_diff,inhibs_diff,dragons_diff,heralds_diff,barons_diff,blue_win
NA1_5379805403,30,2,-2,9,4189,35,1.8,2,0,1,1,1,1
NA1_5378924246,10,-2,2,-1,-1152,-27,-0.4,0,0,-1,0,0,0
NA1_5378924246,20,-10,10,-26,-8944,-100,-0.8,-5,0,-3,-1,0,0
NA1_5378748929,10,1,-1,0,975,18,-0.4,0,0,-1,0,0,1
NA1_5378748929,20,0,0,-14,1712,51,0.0,3,0,-1,1,0,1
NA1_5378705447,10,3,-3,4,1340,-6,-0.2,0,0,0,0,0,1
NA1_5378705447,20,8,-8,15,2637,-7,0.4,-2,0,2,1,0,1
NA1_5378657412,10,1,-1,0,255,3,-0.2,0,0,-1,0,0,0
NA1_5378657412,20,1,-1,5,-1221,-23,-0.4,-1,0,-3,-1,0,0
NA1_5378617050,10,3,-3,4,530,-10,-0.2,0,0,1,0,0,1
NA1_5378617050,20,5,-5,5,1280,-1,-0.4,2,0,2,1,0,1
NA1_5378519674,10,2,-2,-1,1188,33,0.0,0,0,0,0,0,1
NA1_5378519674,20,6,-6,10,1901,76,0.4,-1,0,2,-1,0,1
NA1_5378484967,10,0,0,1,-69,-9,0.0,0,0,0,0,0,0
NA1_5378484967,20,0,0,2,658,-34,-0.2,-1,0,-2,-1,0,0
NA1_5378484967,30,-6,6,-6,-4339,-100,-1.4,-4,-1,-2,-1,-1,0
NA1_5378438649,10,2,-2,0,942,14,0.6,0,0,-1,0,0,1
NA1_5378438649,20,8,-8,12,5556,83,1.2,2,0,1,1,0,1
NA1_5378438649,30,14,-14,21,10095,77,1.4,7,1,2,1,1,1
NA1_5378411765,10,0,0,3,164,16,0.2,0,0,-1,0,0,0
NA1_5377624728,10,4,-4,3,1322,-10,0.6,0,0,-1,0,0,1
NA1_5377624728,20,5,-5,-4,3065,-5,0.2,2,0,-3,1,0,1
NA1_5377624728,30,5,-5,-15,3603,5,0.4,5,0,-1,1,0,1
NA1_5377246808,10,1,-1,2,845,-4,0.0,0,0,-1,0,0,0
NA1_5377246808,20,2,-2,3,1508,18,-0.2,1,0,-1,1,0,0
NA1_5377194493,10,0,0,-2,786,41,0.4,0,0,-1,0,0,1
NA1_5377194493,20,-6,6,-12,-3488,32,-0.4,0,0,0,1,0,1
NA1_5377194493,30,-9,9,-27,-3262,78,-1.2,3,0,0,1,-1,1
NA1_5377157502,10,-2,2,0,281,31,-0.2,0,0,0,0,0,0
NA1_5377157502,20,-10,10,-12,-1324,10,-0.8,1,0,-2,1,0,0
NA1_5377129952,10,-6,6,-7,-2318,-27,-0.4,0,0,-1,0,0,0
NA1_5377129952,20,-7,7,-9,-5741,-89,-0.8,-4,0,-3,-1,0,0
NA1_5374792112,10,-4,4,-5,-1055,6,-0.2,0,0,1,0,0,1
NA1_5374792112,20,-2,2,0,63,-15,-0.2,0,0,0,1,0,1
NA1_5374746564,10,-1,1,-4,-891,-1,-0.4,0,0,-1,0,0,1
NA1_5374567273,10,-1,1,-2,-1662,-39,-0.4,0,0,-1,0,0,0
NA1_5374567273,20,3,-3,8,-186,-31,0.2,-1,0,0,-1,0,0
NA1_5374507220,10,4,-4,7,2229,36,0.0,0,0,1,0,0,0
NA1_5374507220,20,2,-2,12,524,20,-0.2,0,0,0,1,0,0
NA1_5372583583,10,-2,2,-2,-1106,-19,-0.4,0,0,0,0,0,0
NA1_5372583583,20,2,-2,5,2767,41,0.2,3,0,2,1,0,0
NA1_5372583583,30,-12,12,-36,-4284,65,-2.0,3,0,2,1,-1,0
NA1_5372570395,10,-2,2,-2,-693,23,0.0,0,0,-1,0,0,0
NA1_5372322362,10,-1,1,-4,-492,13,0.2,0,0,0,0,0,1
NA1_5372322362,20,5,-5,3,2541,13,0.6,1,0,0,1,0,1
NA1_5372296781,10,0,0,2,679,21,-0.2,0,0,-1,0,0,0
NA1_5372296781,20,-6,6,-8,-5430,-49,-0.2,-2,0,-2,-1,0,0
NA1_5369313435,10,5,-5,7,2372,-24,0.4,0,0,1,0,0,1
NA1_5368592220,10,-3,3,-3,-1191,-16,-0.4,0,0,-1,0,0,0
NA1_5368592220,20,-7,7,-6,-2550,-50,-1.0,-1,0,-3,-1,0,0
NA1_5368496108,10,-10,10,-9,-5148,-43,-0.8,0,0,0,0,0,0
NA1_5368496108,20,-17,17,-11,-7545,-127,-1.0,-4,0,-2,-1,0,0
NA1_5397734858,10,8,-8,18,3454,5,0.2,0,0,0,0,0,1
NA1_5397734858,20,12,-12,24,6970,33,0.8,4,0,1,1,0,1
NA1_5400224905,10,6,-6,6,1726,-25,0.0,0,0,0,0,0,1
NA1_5400224905,20,9,-9,11,5263,-20,0.8,3,0,-1,1,0,1
NA1_5400224905,30,9,-9,13,2741,-27,0.0,4,0,1,1,-1,1
NA1_5400199515,10,-7,7,-10,-2360,24,-0.2,0,0,0,0,0,0
NA1_5400199515,20,-12,12,-12,-2459,48,-0.4,-1,0,2,-1,0,0
NA1_5400183046,10,2,-2,0,1058,24,0.0,0,0,-1,0,0,0
NA1_5400183046,20,1,-1,-1,-372,12,-0.6,1,0,-1,-1,0,0
NA1_5400174041,10,12,-12,10,5825,-6,0.4,1,0,0,0,0,1
NA1_5400158296,10,-5,5,-9,-1893,28,-0.6,0,0,0,0,0,0
NA1_5400158296,20,-11,11,-29,-3555,31,-0.4,0,0,0,-1,0,0
NA1_5400147905,10,4,-4,3,2200,7,0.0,0,0,1,0,0,1
NA1_5400147905,20,14,-14,6,9684,83,1.4,5,0,3,0,0,1
NA1_5400135270,10,3,-3,3,1638,39,-0.2,0,0,0,0,0,0
NA1_5400135270,20,0,0,-5,637,52,0.2,-2,0,0,-1,0,0
NA1_5396667097,10,2,-2,1,537,-3,0.0,0,0,1,0,0,1
NA1_5396667097,20,12,-12,8,1520,27,0.8,-1,0,2,1,0,1
NA1_5396625814,10,0,0,0,547,18,0.0,0,0,-1,0,0,1
NA1_5396625814,20,-4,4,-3,1788,23,0.0,1,0,-1,1,0,1
NA1_5396602801,10,1,-1,2,265,-5,0.2,0,0,1,0,0,1
NA1_5396602801,20,17,-17,19,7310,33,1.4,0,0,3,1,0,1
NA1_5396581238,10,-1,1,-2,-2340,-70,-0.4,0,0,-1,0,0,0
NA1_5396536601,10,-2,2,1,-1060,-22,-0.2,0,0,0,0,0,1
NA1_5396536601,20,1,-1,7,-646,-37,0.0,-3,0,0,-1,0,1
NA1_5396513103,10,2,-2,4,696,27,0.0,0,0,1,0,0,0
NA1_5396513103,20,-4,4,1,-2646,28,-0.2,-1,0,2,-1,0,0
NA1_5396513103,30,-1,1,7,-1427,20,0.6,-4,0,2,-1,0,0
NA1_5396487470,10,3,-3,-1,418,-35,-0.2,0,0,0,0,0,0
NA1_5396487470,20,0,0,-5,-2349,-55,-0.6,-3,0,0,1,0,0
NA1_5396458346,10,2,-2,0,750,-15,0.0,0,0,0,0,0,0
NA1_5396458346,20,-2,2,-3,-2653,-48,-0.6,-2,0,-2,-1,0,0
NA1_5396458346,30,-10,10,-19,-8682,-54,-1.8,-5,-1,-2,-1,-1,0
NA1_5396432960,10,2,-2,5,742,-33,-0.4,0,0,-1,0,0,1
NA1_5396432960,20,0,0,2,1562,-68,0.0,3,0,0,-1,0,1
NA1_5396432960,30,5,-5,14,4312,-45,0.8,2,1,2,-1,1,1
NA1_5396401493,10,3,-3,1,763,-9,-0.2,0,0,-1,0,0,0
NA1_5396401493,20,2,-2,3,-1234,-14,-0.4,-2,0,-3,1,0,0
NA1_5396401493,30,2,-2,12,-938,22,-0.8,-3,0,-1,1,-1,0
NA1_5396401493,40,6,-6,14,3781,29,0.0,-4,0,-2,1,0,0
NA1_5396300838,10,-2,2,-7,-1399,-25,-0.2,0,0,0,0,0,1
NA1_5396300838,20,11,-11,12,3078,1,1.2,1,0,2,0,0,1
NA1_5396287856,10,-1,1,-3,5,-10,-0.2,0,0,-1,0,0,0
NA1_5396287856,20,-8,8,-12,-5135,-19,-0.6,-2,0,-1,-1,0,0
NA1_5396271193,10,5,-5,8,2312,10,0.0,0,0,1,0,0,1
NA1_5396271193,20,2,-2,2,-827,8,0.0,0,0,3,1,0,1
NA1_5396254610,10,5,-5,6,2251,23,0.6,0,0,1,0,0,1
NA1_5396254610,20,7,-7,14,4973,24,0.8,3,0,3,1,0,1
NA1_5396254610,30,10,-10,3,6031,45,0.6,2,0,3,1,1,1
NA1_5395572204,10,4,-4,8,1630,-17,0.2,0,0,-1,0,0,1
NA1_5395572204,20,4,-4,10,3669,34,0.2,1,0,-2,1,0,1
NA1_5395561474,10,7,-7,4,2653,46,0.2,0,0,0,0,0,1
NA1_5395561474,20,13,-13,9,8531,62,0.6,5,0,-2,1,0,1
NA1_5395550244,10,0,0,1,413,2,0.2,0,0,-1,0,0,0
NA1_5395550244,20,5,-5,9,4539,26,0.4,3,0,-2,-1,0,0
NA1_5395550244,30,2,-2,3,2076,-3,-0.4,7,2,-2,-1,0,0
NA1_5395547295,10,-10,10,-20,-3745,25,-0.4,0,0,1,0,0,0
NA1_5395230260,10,1,-1,-3,-679,-7,-0.2,0,0,0,0,0,0
NA1_5395230260,20,-2,2,-5,-4258,-56,-0.6,-2,0,-1,0,0,0
NA1_5395230260,30,-7,7,-2,-8059,-66,-0.6,-6,0,1,-1,-1,0
NA1_5395205154,10,5,-5,4,2462,7,0.4,0,0,-1,0,0,1
NA1_5395205154,20,15,-15,18,10465,44,0.6,7,0,-3,0,0,1
NA1_5395183405,10,-1,1,4,-578,-19,0.2,0,0,1,0,0,1
NA1_5395183405,20,2,-2,6,517,7,0.6,-1,0,3,0,0,1
NA1_5391235566,10,-2,2,1,-619,-7,-0.4,0,0,1,0,0,0
NA1_5391235566,20,-4,4,-7,-2898,-15,-0.8,-3,0,2,-1,0,0
NA1_5391193712,10,-4,4,-5,-2699,-53,-1.0,0,0,0,0,0,0
NA1_5391193712,20,-11,11,-11,-6113,-63,-0.8,-1,0,-2,-1,0,0
NA1_5391156644,10,-1,1,0,74,24,0.0,0,0,-1,0,0,1
NA1_5391156644,20,-7,7,-17,-1791,8,-0.4,0,0,-1,-1,0,1
NA1_5391156644,30,-3,3,-10,1800,-17,0.2,1,0,-2,-1,0,1
NA1_5386449783,10,4,-4,6,1643,7,0.0,0,0,1,0,0,1
NA1_5386449783,20,6,-6,9,1961,2,0.2,1,0,2,-1,0,1
NA1_5386398724,10,-2,2,-2,-1611,-18,-0.4,0,0,0,0,0,0
NA1_5386398724,20,-1,1,0,-2017,-66,-0.2,-2,0,0,1,0,0
NA1_5386398724,30,4,-4,9,-3234,-70,0.0,-1,0,0,1,-1,0
NA1_5386374419,10,-5,5,-4,-1825,16,-0.2,0,0,0,0,0,0
NA1_5386341773,10,-3,3,-4,-1407,1,0.0,0,0,1,0,0,0
NA1_5386341773,20,-10,10,-6,-6903,-64,-1.0,-3,0,0,-1,0,0
NA1_5386315457,10,-3,3,0,-1351,-36,-0.2,0,0,1,0,0,1
NA1_5386315457,20,-9,9,-12,-2189,-3,-0.2,0,0,-1,1,0,1
NA1_5386292634,10,5,-5,1,1549,-14,0.2,0,0,0,0,0,0
NA1_5386292634,20,6,-6,-3,2665,-6,0.0,1,0,-2,-1,0,0
NA1_5386273852,10,-4,4,-2,-2819,-35,-0.4,0,0,0,0,0,0
NA1_5386273852,20,-13,13,-20,-11173,-92,-1.4,-5,0,0,-1,0,0
NA1_5385068789,10,-6,6,-5,-2290,11,-0.2,0,0,-1,0,0,1
NA1_5385068789,20,-1,1,8,1226,46,0.6,0,0,-2,1,0,1
NA1_5385068789,30,-6,6,0,-331,54,-0.4,0,0,-2,1,0,1
NA1_5385018537,10,1,-1,2,480,9,-0.2,0,0,0,0,0,0
NA1_5385018537,20,4,-4,-3,1368,53,0.4,3,0,0,1,0,0
NA1_5384994166,10,-2,2,-1,-2569,-57,-0.2,0,0,0,0,0,0
NA1_5384957168,10,3,-3,5,1657,19,0.4,0,0,0,0,0,1
NA1_5384957168,20,10,-10,18,9914,85,1.2,4,0,2,1,0,1
NA1_5384902577,10,1,-1,-4,277,12,-0.2,0,0,0,0,0,1
NA1_5384902577,20,4,-4,6,738,-1,-0.8,0,0,0,1,0,1
NA1_5384902577,30,6,-6,1,4102,38,0.6,1,0,-1,1,1,1
NA1_5384875926,10,-1,1,-2,-78,12,0.2,0,0,0,0,0,1
NA1_5384875926,20,6,-6,9,5768,26,1.4,3,0,0,1,0,1
NA1_5384847496,10,6,-6,9,2418,19,0.4,0,0,0,0,0,1
NA1_5383314174,10,3,-3,6,2226,43,0.6,0,0,1,0,0,1
NA1_5383314174,20,3,-3,8,3786,61,0.2,2,0,3,1,0,1
NA1_5383253370,10,-3,3,1,-340,20,0.0,0,0,0,0,0,0
NA1_5383253370,20,5,-5,14,3806,45,0.6,0,0,2,-1,0,0
NA1_5383253370,30,0,0,-1,-2891,58,-1.4,-1,0,0,-1,-1,0
NA1_5383220447,10,4,-4,6,3092,43,0.4,0,0,1,0,0,1
NA1_5383164344,10,3,-3,0,1062,8,0.0,0,0,1,0,0,0
NA1_5383164344,20,1,-1,-4,2339,24,0.2,3,0,3,1,0,0
NA1_5383164344,30,-10,10,-34,-8773,-42,-2.2,-1,0,1,1,-1,0
NA1_5398960355,10,1,-1,2,1024,25,0.0,0,0,1,0,0,1
NA1_5398960355,20,-10,10,-13,-6584,-18,-0.6,-3,0,0,1,0,1
NA1_5398960355,30,-10,10,-11,-2156,-4,1.0,1,2,0,1,1,1
NA1_5398947863,10,2,-2,4,1921,37,0.2,0,0,0,0,0,0
NA1_5398934469,10,1,-1,4,-8,-59,-0.2,0,0,1,0,0,1
NA1_5398907492,10,0,0,-3,284,14,0.2,0,0,-1,0,0,0
NA1_5398907492,20,-10,10,-21,-2987,-12,-1.2,-1,0,-3,1,0,0
NA1_5398876899,10,0,0,0,-21,-7,0.0,0,0,-1,0,0,1
NA1_5398876899,20,5,-5,18,3029,17,0.8,2,0,-1,-1,0,1
NA1_5398876899,30,6,-6,35,863,22,0.6,2,0,1,-1,-1,1
NA1_5398866883,10,-1,1,-3,-745,-11,-0.2,0,0,0,0,0,0
NA1_5398866883,20,4,-4,3,-1826,-40,0.0,-3,0,0,-1,0,0
NA1_5398452948,10,1,-1,3,289,-32,0.0,0,0,-1,0,0,0
NA1_5398452948,20,5,-5,9,1870,-52,-0.2,3,0,-3,1,0,0
NA1_5398452948,30,0,0,16,-2792,-100,-1.4,-1,0,-4,1,-1,0
NA1_5398425247,10,3,-3,8,228,-38,0.0,0,0,-1,0,0,1
NA1_5398425247,20,7,-7,21,4631,-9,0.4,1,0,-1,-1,0,1
NA1_5398425247,30,17,-17,43,5561,-46,0.6,2,1,-2,-1,-1,1
NA1_5398287945,10,-1,1,-5,60,22,-0.4,0,0,1,0,0,1
NA1_5398287945,20,1,-1,2,4569,60,0.8,3,0,2,1,0,1
NA1_5398276657,10,-4,4,-4,-2000,-21,-0.8,0,0,0,0,0,1
NA1_5398276657,20,8,-8,-5,2410,26,1.0,2,0,2,-1,0,1
NA1_5398268955,10,-7,7,-19,-3663,2,-0.6,0,0,-1,0,0,0
NA1_5398268955,20,-19,19,-42,-8517,-69,-1.8,-2,0,-2,-1,0,0
NA1_5398257110,10,-5,5,-6,-2271,-12,-0.2,0,0,1,0,0,0
NA1_5398257110,20,2,-2,11,3817,11,0.6,0,0,1,1,0,0
NA1_5398257110,30,4,-4,17,2853,1,1.2,-1,0,2,1,0,0
NA1_5398224895,10,0,0,-1,146,45,0.2,0,0,1,0,0,0
NA1_5398224895,20,-11,11,-22,-6335,-20,-0.6,-2,0,0,1,0,0
NA1_5398108504,10,-6,6,-3,-3096,-38,-0.8,0,0,1,0,0,0
NA1_5398108504,20,-15,15,-13,-10402,-89,-1.2,-5,0,0,-1,0,0
NA1_5398079599,10,1,-1,3,459,-1,0.0,0,0,0,0,0,0
NA1_5398079599,20,-6,6,-9,-4769,-7,-0.8,-1,0,0,1,0,0
NA1_5398079599,30,-2,2,-2,-4733,1,-0.2,-4,0,0,1,0,0
NA1_5397970990,10,4,-4,6,1371,-2,-0.2,0,0,0,0,0,1
NA1_5397970990,20,5,-5,7,719,-41,-0.2,0,0,1,-1,0,1
NA1_5397970990,30,7,-7,7,163,-11,0.4,-2,0,1,-1,0,1
NA1_5397953446,10,4,-4,4,2238,28,0.2,0,0,1,0,0,1
NA1_5397683426,10,3,-3,-3,706,9,0.0,0,0,0,0,0,0
NA1_5397683426,20,1,-1,-13,1328,59,0.6,2,0,-2,1,0,0
NA1_5397683426,30,0,0,-10,232,78,-0.4,3,1,0,1,-1,0
NA1_5397662828,10,-3,3,-4,-966,7,0.2,0,0,-1,0,0,1
NA1_5397662828,20,5,-5,2,3894,20,0.4,3,0,-1,1,0,1
NA1_5397662828,30,11,-11,1,7001,22,1.4,6,1,1,1,0,1
NA1_5397654508,10,1,-1,5,-711,-51,-0.2,0,0,0,0,0,0
NA1_5397654508,20,1,-1,-11,-2423,-95,-0.2,-1,0,-2,1,0,0
NA1_5397654508,30,-4,4,-23,-4233,-99,-0.6,0,0,-4,1,-1,0
NA1_5396297192,10,3,-3,7,2101,32,0.4,0,0,-1,0,0,0
NA1_5396297192,20,5,-5,6,1245,14,0.2,0,0,-3,0,0,0
NA1_5396274714,10,-5,5,-3,-1917,-4,0.0,0,0,0,0,0,1
NA1_5396274714,20,-3,3,11,-90,-60,-0.4,-2,0,0,1,0,1
NA1_5396274714,30,-12,12,7,-7573,-101,-1.4,-6,-2,2,1,-1,1
NA1_5396268870,10,5,-5,10,2262,-31,0.0,0,0,-1,0,0,1
NA1_5396268870,20,16,-16,39,5193,0,1.0,0,0,-1,-1,0,1
NA1_5395641796,10,7,-7,6,2615,-1,0.8,0,0,0,0,0,1
NA1_5395641796,20,11,-11,15,3963,-2,0.4,0,0,0,1,0,1
NA1_5395628022,10,1,-1,-1,315,8,0.0,0,0,-1,0,0,1
NA1_5395628022,20,4,-4,-15,4473,48,0.4,4,0,1,1,0,1
NA1_5395586689,10,5,-5,5,2286,19,0.2,0,0,0,0,0,1
NA1_5395586689,20,14,-14,13,6197,9,0.6,4,0,-2,1,0,1
NA1_5395115359,10,-5,5,1,-1755,-6,-0.4,0,0,-1,0,0,0
NA1_5395115359,20,-14,14,-14,-9138,-110,-1.0,-4,0,-2,-1,0,0
NA1_5395088273,10,-3,3,-9,-2410,-24,-0.4,0,0,-1,0,0,1
NA1_5395088273,20,-5,5,-18,-5433,-46,-1.0,-2,0,1,-1,0,1
NA1_5395088273,30,-14,14,-32,-8739,-63,-0.4,-3,0,-1,-1,0,1
NA1_5395073944,10,5,-5,7,3026,25,0.8,0,0,1,0,0,1
NA1_5395073944,20,10,-10,12,7695,59,0.2,3,0,1,1,0,1
NA1_5395054566,10,-4,4,-4,-1687,-26,-0.2,0,0,0,0,0,0
NA1_5395054566,20,-5,5,1,-4413,-102,-0.2,-3,0,0,0,0,0
NA1_5394969716,10,-3,3,-4,-1562,-46,-0.2,0,0,0,0,0,0
NA1_5394969716,20,-12,12,-17,-9922,-108,-1.2,-5,0,-2,-1,0,0
NA1_5394960190,10,-4,4,-8,-1169,16,-0.2,0,0,-1,0,0,0
NA1_5394960190,20,-13,13,-25,-6019,2,-0.6,-3,0,-2,-1,0,0
NA1_5394944030,10,-4,4,-8,-893,23,0.2,0,0,-1,0,0,0
NA1_5394944030,20,-2,2,-2,317,-27,-0.6,1,0,0,1,0,0
NA1_5394944030,30,-3,3,-11,-2256,-56,0.2,-1,0,0,1,0,0
NA1_5394460011,10,-3,3,-6,-1656,-12,-0.2,0,0,0,0,0,0
NA1_5394460011,20,-6,6,-5,-4266,-65,-1.2,-1,0,-2,-1,0,0
NA1_5394441940,10,4,-4,7,1495,6,0.2,0,0,0,0,0,1
NA1_5394441940,20,11,-11,12,5852,29,0.2,3,0,0,1,0,1
NA1_5393772693,10,1,-1,3,824,-4,0.0,0,0,0,0,0,0
NA1_5393772693,20,-6,6,-10,-2672,2,-0.4,-1,0,-2,0,0,0
NA1_5393759538,10,5,-5,10,1700,3,0.0,0,0,0,0,0,1
NA1_5393759538,20,13,-13,18,9466,102,1.0,4,0,0,1,0,1
NA1_5393746377,10,3,-3,-1,1698,21,1.0,0,0,-1,0,0,1
NA1_5393730839,10,1,-1,-9,-155,-3,0.2,0,0,0,0,0,0
NA1_5393730839,20,12,-12,-2,4035,-22,0.6,2,0,0,1,0,0
NA1_5392975252,10,-2,2,-1,-288,-13,-0.2,0,0,1,0,0,1
NA1_5392975252,20,1,-1,8,2777,-25,0.2,1,0,0,1,0,1
NA1_5392975252,30,2,-2,11,-1158,-79,-1.2,0,0,0,1,-1,1
NA1_5392790399,10,-6,6,0,-2292,-10,-0.4,0,0,-1,0,0,0
NA1_5392790399,20,-15,15,-2,-4397,-76,-1.0,-2,0,-3,1,0,0
NA1_5392758053,10,-2,2,-1,-188,-27,-0.2,0,0,0,0,0,1
NA1_5392758053,20,-3,3,1,-3687,-85,-0.8,-3,0,1,-1,0,1
NA1_5392722669,10,-2,2,-6,-908,-3,0.2,0,0,1,0,0,1
NA1_5392722669,20,-11,11,-12,-4429,8,-0.2,-4,0,-1,-1,0,1
NA1_5392698600,10,-7,7,0,-1845,-2,-0.6,0,0,-1,0,0,0
NA1_5392669309,10,-3,3,-6,-479,6,-0.2,0,0,-1,0,0,1
NA1_5392669309,20,-5,5,-5,1509,22,0.8,0,0,-1,1,0,1
NA1_5392648502,10,-4,4,0,-1456,-19,-0.4,0,0,0,0,0,0
NA1_5392617780,10,4,-4,3,2334,30,0.6,0,0,0,0,0,1
NA1_5392617780,20,6,-6,1,5502,47,0.0,4,0,-2,1,0,1
NA1_5400272249,10,-3,3,-4,-2764,-40,-0.4,0,0,0,0,0,0
NA1_5400250986,10,5,-5,0,2004,13,0.2,0,0,1,0,0,1
NA1_5400250986,20,-3,3,-8,-2763,-5,-0.6,-2,0,1,-1,0,1
NA1_5400250986,30,-4,4,-11,-3215,-29,-0.4,-4,0,-1,-1,1,1
NA1_5400236488,10,-6,6,-4,-3211,-61,-1.0,0,0,-1,0,0,0
NA1_5400218840,10,5,-5,11,1962,2,-0.2,0,0,1,0,0,0
NA1_5400218840,20,1,-1,-3,-46,-2,-0.2,0,0,1,1,0,0
NA1_5400218840,30,-10,10,-27,-5440,2,-1.6,-1,0,0,1,-1,0
NA1_5400109608,10,2,-2,6,978,-1,0.0,0,0,-1,0,0,0
NA1_5400109608,20,0,0,0,-1593,-61,-0.6,-1,0,0,-1,0,0
NA1_5400109608,30,0,0,-6,805,-35,-0.4,-1,0,-2,-1,0,0
NA1_5400105049,10,2,-2,3,1094,-2,0.4,0,0,1,0,0,1
NA1_5400105049,20,6,-6,16,2255,9,0.0,0,0,0,1,0,1
NA1_5399578151,10,-1,1,0,35,14,0.2,0,0,1,0,0,1
NA1_5399578151,20,5,-5,8,5290,42,0.4,3,0,2,1,0,1
NA1_5399558059,10,2,-2,0,827,-11,-0.2,0,0,0,0,0,1
NA1_5399558059,20,-2,2,0,43,10,-0.2,-2,0,-2,0,0,1
NA1_5399558059,30,-1,1,2,3340,-9,0.6,-2,0,-1,-1,1,1
NA1_5399547175,10,4,-4,4,2198,20,0.4,0,0,-1,0,0,1
NA1_5399531339,10,3,-3,8,1179,-8,0.2,0,0,1,0,0,1
NA1_5399531339,20,9,-9,18,4191,-6,0.6,3,0,1,1,0,1
NA1_5399513115,10,-1,1,-4,-395,17,0.0,0,0,1,0,0,0
NA1_5399513115,20,1,-1,3,59,-35,-1.2,-1,0,-1,1,0,0
NA1_5399513115,30,-4,4,-11,-109,-54,-0.6,0,0,-1,1,1,0
NA1_5398918448,10,-3,3,-6,-1810,-31,-0.4,0,0,-1,0,0,0
NA1_5398918448,20,-6,6,-14,-6241,-79,-1.0,-3,0,-3,1,0,0
NA1_5398890631,10,-1,1,1,886,4,0.0,0,0,0,0,0,1
NA1_5398890631,20,5,-5,8,5266,15,0.2,4,0,-2,1,0,1
NA1_5398878437,10,4,-4,0,2101,22,0.4,0,0,0,0,0,1
NA1_5398878437,20,9,-9,6,6141,-7,0.2,5,0,2,1,0,1
NA1_5398834783,10,0,0,2,17,3,-0.4,0,0,1,0,0,1
NA1_5398834783,20,-6,6,-15,-2360,22,-0.4,1,0,3,1,0,1
NA1_5398827770,10,-1,1,-1,-537,-5,0.0,0,0,1,0,0,0
NA1_5398628937,10,-4,4,-4,-2303,-16,0.2,0,0,1,0,0,0
NA1_5398628937,20,-2,2,-5,-2179,7,0.2,-1,0,0,-1,0,0
NA1_5398628937,30,6,-6,8,1388,-33,1.0,1,0,-2,-1,0,0
NA1_5398593455,10,1,-1,-4,684,21,-0.2,0,0,1,0,0,1
NA1_5398593455,20,9,-9,5,7288,78,1.2,4,0,2,1,0,1
NA1_5398528726,10,2,-2,3,-420,-67,0.0,0,0,1,0,0,1
NA1_5398528726,20,8,-8,14,2438,-41,0.8,-1,0,2,1,0,1
NA1_5398528726,30,17,-17,28,9890,-19,1.0,2,0,1,1,1,1
NA1_5398528726,40,15,-15,21,3907,-28,0.2,4,3,3,1,0,1
NA1_5398328503,10,-2,2,-1,230,12,0.0,0,0,-1,0,0,0
NA1_5398328503,20,-16,16,-14,-4817,-15,-1.4,-2,0,-3,1,0,0
NA1_5398311359,10,6,-6,6,2186,-10,0.0,0,0,1,0,0,1
NA1_5398288133,10,-3,3,-4,-1199,24,0.0,0,0,0,0,0,0
NA1_5398288133,20,-1,1,-4,510,6,0.0,1,0,0,1,0,0
NA1_5398288133,30,-6,6,-28,-4563,-45,0.0,-4,-1,1,1,0,0
NA1_5398264577,10,-4,4,-4,-1178,7,-0.4,0,0,0,0,0,0
NA1_5398264577,20,-1,1,-1,-98,-6,0.0,-1,0,-2,1,0,0
NA1_5398264577,30,13,-13,25,6955,19,1.4,3,0,0,1,1,0
NA1_5398264577,40,11,-11,25,3280,17,0.4,2,0,1,1,1,0
NA1_5398257140,10,-4,4,-1,-2191,-22,-0.4,0,0,-1,0,0,0
NA1_5398257140,20,-9,9,-6,-2316,-30,-0.4,1,0,-1,1,0,0
NA1_5398246918,10,-1,1,-4,-1590,-41,-0.2,0,0,0,0,0,0
NA1_5398246918,20,-1,1,-13,-2570,-61,0.4,0,0,0,1,0,0
NA1_5398237297,10,2,-2,3,982,-4,0.6,0,0,0,0,0,1
NA1_5398237297,20,15,-15,22,11657,84,1.6,7,2,2,1,0,1
NA1_5398231440,10,4,-4,2,2325,27,0.2,0,0,0,0,0,1
NA1_5398231440,20,-6,6,-20,-2297,24,-0.8,2,0,-2,1,0,1
NA1_5398231440,30,-8,8,-7,-1430,-56,0.0,1,1,0,1,1,1
NA1_5398224048,10,0,0,-3,511,26,0.4,0,0,0,0,0,1
NA1_5398224048,20,10,-10,16,7810,40,0.8,5,0,2,1,0,1
NA1_5398214717,10,2,-2,-3,402,3,0.2,0,0,1,0,0,0
NA1_5398214717,20,-2,2,-10,-2501,19,-0.4,-2,0,0,1,0,0
NA1_5398214717,30,2,-2,-1,1848,56,0.2,-1,0,0,1,0,0
NA1_5398212254,10,5,-5,8,3124,-2,0.8,0,0,1,0,0,1
NA1_5398207804,10,0,0,-3,-320,11,0.4,0,0,1,0,0,1
NA1_5398207804,20,5,-5,1,896,31,0.2,-1,0,1,1,0,1
NA1_5398207804,30,21,-21,27,11515,99,2.0,4,1,2,1,1,1
NA1_5398000026,10,0,0,-1,-185,-12,0.0,0,0,-1,0,0,1
NA1_5398000026,20,-1,1,5,-1478,6,0.4,-3,0,0,1,0,1
NA1_5398000026,30,8,-8,32,4301,68,1.4,-2,0,2,1,1,1
NA1_5397970636,10,2,-2,-1,391,14,0.4,0,0,0,0,0,0
